geoplugin_request,geoplugin_status,geoplugin_delay,geoplugin_credit,geoplugin_city,geoplugin_region,geoplugin_regionCode,geoplugin_regionName,geoplugin_areaCode,geoplugin_dmaCode,geoplugin_countryCode,geoplugin_countryName,geoplugin_inEU,geoplugin_euVATrate,geoplugin_continentCode,geoplugin_continentName,geoplugin_latitude,geoplugin_longitude,geoplugin_locationAccuracyRadius,geoplugin_timezone,geoplugin_currencyCode,geoplugin_currencySymbol,geoplugin_currencySymbol_UTF8,geoplugin_currencyConverter
70.121.184.72,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5826,-98.4091,5,America/Chicago,USD,$,$,0.0
70.121.185.146,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5826,-98.4091,5,America/Chicago,USD,$,$,0.0
70.121.185.2,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5826,-98.4091,5,America/Chicago,USD,$,$,0.0
70.121.187.122,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5826,-98.4091,5,America/Chicago,USD,$,$,0.0
70.121.188.16,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5826,-98.4091,5,America/Chicago,USD,$,$,0.0
70.121.191.85,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5826,-98.4091,5,America/Chicago,USD,$,$,0.0
70.121.192.194,200,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.194.226,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.196.204,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.199.78,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.199.82,200,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.200.203,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.201.159,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.204.76,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.205.219,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.205.5,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.207.245,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.210.246,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.214.153,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.214.34,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.215.53,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.216.135,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.220.218,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.220.245,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.221.55,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5443,-98.5499,5,America/Chicago,USD,$,$,0.0
70.121.228.51,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.4614,-98.7468,5,America/Chicago,USD,$,$,0.0
70.122.201.106,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Austin,Texas,TX,Texas,,635,US,United States,0,False,NA,North America,30.4293,-97.7207,5,America/Chicago,USD,$,$,0.0
70.122.206.138,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Austin,Texas,TX,Texas,,635,US,United States,0,False,NA,North America,30.4293,-97.7207,5,America/Chicago,USD,$,$,0.0
70.122.206.28,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Austin,Texas,TX,Texas,,635,US,United States,0,False,NA,North America,30.4293,-97.7207,5,America/Chicago,USD,$,$,0.0
70.122.230.225,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.8008,-96.7884,5,America/Chicago,USD,$,$,0.0
70.122.250.222,200,3ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Arlington,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.7185,-97.1432,5,America/Chicago,USD,$,$,0.0
70.122.37.185,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Austin,Texas,TX,Texas,,635,US,United States,0,False,NA,North America,30.3471,-97.7649,5,America/Chicago,USD,$,$,0.0
70.122.37.65,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Austin,Texas,TX,Texas,,635,US,United States,0,False,NA,North America,30.3471,-97.7649,5,America/Chicago,USD,$,$,0.0
70.122.40.62,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.6709,-98.6849,10,America/Chicago,USD,$,$,0.0
70.122.42.101,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.6709,-98.6849,10,America/Chicago,USD,$,$,0.0
70.122.42.87,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.6709,-98.6849,10,America/Chicago,USD,$,$,0.0
70.122.52.140,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Kerrville,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,30.0451,-99.1417,1,America/Chicago,USD,$,$,0.0
70.123.110.205,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Dallas,Texas,TX,Texas,,623,US,United States,0,False,NA,North America,32.831,-96.7692,5,America/Chicago,USD,$,$,0.0
70.123.135.83,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Fredericksburg,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,30.2846,-98.8781,20,America/Chicago,USD,$,$,0.0
70.123.137.196,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",Fredericksburg,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,30.2846,-98.8781,20,America/Chicago,USD,$,$,0.0
70.123.160.242,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5042,-98.5697,5,America/Chicago,USD,$,$,0.0
70.123.161.21,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5042,-98.5697,5,America/Chicago,USD,$,$,0.0
70.123.162.206,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5042,-98.5697,5,America/Chicago,USD,$,$,0.0
70.123.164.223,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5042,-98.5697,5,America/Chicago,USD,$,$,0.0
70.123.169.229,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5042,-98.5697,5,America/Chicago,USD,$,$,0.0
70.123.183.233,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5826,-98.4091,5,America/Chicago,USD,$,$,0.0
70.123.193.100,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5359,-98.4943,5,America/Chicago,USD,$,$,0.0
70.123.194.234,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5359,-98.4943,5,America/Chicago,USD,$,$,0.0
70.123.195.48,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5359,-98.4943,5,America/Chicago,USD,$,$,0.0
70.123.197.193,200,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5359,-98.4943,5,America/Chicago,USD,$,$,0.0
70.123.198.193,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5359,-98.4943,5,America/Chicago,USD,$,$,0.0
70.123.200.145,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5359,-98.4943,5,America/Chicago,USD,$,$,0.0
70.123.200.22,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5359,-98.4943,5,America/Chicago,USD,$,$,0.0
70.123.201.199,200,0ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5359,-98.4943,5,America/Chicago,USD,$,$,0.0
70.123.202.50,200,1ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5359,-98.4943,5,America/Chicago,USD,$,$,0.0
70.123.203.131,200,2ms,"Some of the returned data includes GeoLite data created by MaxMind, available from <a href='http://www.maxmind.com'>http://www.maxmind.com</a>.",San Antonio,Texas,TX,Texas,,641,US,United States,0,False,NA,North America,29.5359,-98.4943,5,America/Chicago,USD,$,$,0.0
